UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.787,0.319,1.266,0.118,2.732,1.266,1.254,-1.000,0.489,6.789,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.794,0.318,1.267,0.118,2.721,1.267,1.247,-1.000,0.500,6.986,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.803,0.317,1.268,0.118,2.710,1.268,1.240,-1.000,0.511,7.223,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.811,0.316,1.268,0.118,2.700,1.268,1.234,-1.000,0.521,7.479,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.820,0.315,1.269,0.119,2.691,1.269,1.230,-1.000,0.530,7.752,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.828,0.314,1.269,0.119,2.681,1.269,1.225,-1.000,0.539,8.022,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.836,0.313,1.270,0.119,2.673,1.270,1.224,-1.000,0.544,8.291,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.844,0.312,1.270,0.120,2.666,1.270,1.224,-1.000,0.549,8.568,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.854,0.311,1.270,0.120,2.661,1.270,1.226,-1.000,0.550,8.744,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.861,0.310,1.270,0.121,2.655,1.270,1.227,-1.000,0.553,8.916,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.869,0.310,1.270,0.121,2.651,1.270,1.230,-1.000,0.553,9.048,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.878,0.309,1.270,0.122,2.648,1.270,1.235,-1.000,0.552,9.198,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.886,0.308,1.271,0.122,2.644,1.271,1.239,-1.000,0.552,9.401,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.898,0.308,1.271,0.123,2.641,1.271,1.245,-1.000,0.549,9.613,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.904,0.307,1.271,0.124,2.637,1.271,1.251,-1.000,0.547,9.864,
