UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.986,-0.452,1.624,-0.239,-4.717,1.624,-2.287,9.167,2.747,146.182,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.994,-0.447,1.624,-0.235,-4.676,1.624,-2.248,9.167,2.803,146.668,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.002,-0.443,1.624,-0.230,-4.635,1.624,-2.210,9.167,2.859,147.123,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.010,-0.438,1.624,-0.226,-4.595,1.624,-2.171,9.167,2.914,147.551,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.020,-0.434,1.624,-0.222,-4.554,1.624,-2.132,9.167,2.970,147.991,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.027,-0.430,1.623,-0.218,-4.514,1.623,-2.092,9.167,3.026,148.455,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.035,-0.425,1.623,-0.213,-4.475,1.623,-2.053,9.167,3.080,148.923,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.044,-0.421,1.623,-0.209,-4.437,1.623,-2.013,9.167,3.135,149.431,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.053,-0.417,1.622,-0.204,-4.400,1.622,-1.973,9.167,3.189,149.978,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.061,-0.413,1.621,-0.200,-4.364,1.621,-1.933,9.167,3.242,150.597,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.069,-0.409,1.621,-0.196,-4.328,1.621,-1.893,9.167,3.294,151.271,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.077,-0.406,1.620,-0.191,-4.293,1.620,-1.853,9.167,3.347,151.993,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.086,-0.402,1.620,-0.187,-4.259,1.620,-1.812,9.167,3.399,152.772,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.095,-0.398,1.619,-0.182,-4.227,1.619,-1.770,9.167,3.450,153.694,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.103,-0.395,1.619,-0.178,-4.193,1.619,-1.729,9.167,3.502,154.551,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.113,-0.391,1.619,-0.173,-4.161,1.619,-1.688,9.167,3.553,155.490,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.119,-0.388,1.618,-0.169,-4.128,1.618,-1.647,9.167,3.603,156.400,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.128,-0.384,1.618,-0.165,-4.097,1.618,-1.607,9.167,3.653,157.324,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.136,-0.381,1.618,-0.160,-4.067,1.618,-1.567,9.167,3.702,158.206,
