UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.805,-0.018,1.152,-0.344,-0.061,1.152,-3.224,-1.000,0.340,68.020,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.814,-0.018,1.154,-0.343,-0.061,1.154,-3.220,-1.000,0.341,66.575,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.822,-0.018,1.155,-0.344,-0.060,1.155,-3.232,-1.000,0.334,65.818,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.831,-0.018,1.158,-0.344,-0.059,1.158,-3.232,-1.000,0.331,64.084,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.839,-0.017,1.160,-0.345,-0.058,1.160,-3.234,-1.000,0.328,62.223,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.847,-0.017,1.163,-0.345,-0.057,1.163,-3.234,-1.000,0.326,60.380,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.855,-0.017,1.168,-0.344,-0.056,1.168,-3.226,-1.000,0.327,57.341,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.864,-0.016,1.171,-0.344,-0.053,1.171,-3.231,-1.000,0.322,55.047,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.873,-0.015,1.174,-0.345,-0.050,1.174,-3.235,-1.000,0.317,52.738,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.881,-0.014,1.177,-0.345,-0.047,1.177,-3.237,-1.000,0.314,50.699,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.891,-0.013,1.178,-0.345,-0.044,1.178,-3.244,-1.000,0.309,49.876,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.897,-0.012,1.182,-0.346,-0.039,1.182,-3.248,-1.000,0.305,47.432,
