UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.341,-0.402,1.612,-0.196,-0.402,1.612,-0.196,1.000,0.518,10.605,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.349,-0.398,1.613,-0.194,-0.398,1.613,-0.194,1.000,0.522,10.386,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.358,-0.395,1.613,-0.192,-0.395,1.613,-0.192,1.000,0.526,10.276,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.366,-0.391,1.614,-0.189,-0.391,1.614,-0.189,1.000,0.531,10.147,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.374,-0.388,1.614,-0.187,-0.388,1.614,-0.187,1.000,0.535,10.139,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.383,-0.384,1.615,-0.185,-0.384,1.615,-0.185,1.000,0.539,10.175,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.391,-0.381,1.616,-0.183,-0.381,1.616,-0.183,1.000,0.542,10.184,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.400,-0.378,1.616,-0.181,-0.378,1.616,-0.181,1.000,0.546,10.168,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.408,-0.374,1.617,-0.180,-0.374,1.617,-0.180,1.000,0.550,10.164,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.416,-0.371,1.618,-0.178,-0.371,1.618,-0.178,1.000,0.554,10.151,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.425,-0.368,1.619,-0.176,-0.368,1.619,-0.176,1.000,0.557,10.176,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.433,-0.365,1.620,-0.175,-0.365,1.620,-0.175,1.000,0.561,10.237,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.441,-0.361,1.620,-0.173,-0.361,1.620,-0.173,1.000,0.565,10.356,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.450,-0.358,1.621,-0.172,-0.358,1.621,-0.172,1.000,0.568,10.491,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.458,-0.355,1.621,-0.170,-0.355,1.621,-0.170,1.000,0.572,10.719,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.466,-0.352,1.622,-0.168,-0.352,1.622,-0.168,1.000,0.576,10.900,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.475,-0.349,1.622,-0.167,-0.349,1.622,-0.167,1.000,0.579,11.131,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.483,-0.345,1.622,-0.166,-0.345,1.622,-0.166,1.000,0.582,11.390,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.491,-0.342,1.622,-0.164,-0.342,1.622,-0.164,1.000,0.586,11.655,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.500,-0.339,1.622,-0.163,-0.339,1.622,-0.163,1.000,0.589,11.899,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.508,-0.336,1.621,-0.162,-0.336,1.621,-0.162,1.000,0.592,12.274,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.516,-0.333,1.621,-0.160,-0.333,1.621,-0.160,1.000,0.596,12.626,
